symbol,fiscalDateEnding,reportType,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
LIN,2024-09-30,quarterly,USD,2731000000,5000000,None,15000000,-279000000,960000000,1066000000,-224000000,-55000000,1603000000,-957000000,-1273000000,101000000,667000000,667000000,None,662000000,662000000,None,7000000,8000000,None,-660000000,None,None,None,1550000000
LIN,2024-06-30,quarterly,USD,1929000000,13000000,None,-328000000,69000000,958000000,1133000000,61000000,-4000000,1700000000,-1270000000,-808000000,-705000000,1440000000,1440000000,None,665000000,665000000,None,5000000,2372000000,None,-1435000000,None,None,None,1663000000
LIN,2024-03-31,quarterly,USD,1954000000,11000000,None,-65000000,438000000,949000000,1048000000,361000000,27000000,1665000000,-1041000000,-668000000,-631000000,1041000000,1041000000,None,669000000,669000000,None,16000000,2456000000,None,-1025000000,None,None,None,1627000000
LIN,2023-12-31,quarterly,USD,2727000000,2666000000,None,100000000,-116000000,949000000,1151000000,-83000000,2000000,1576000000,-1226000000,-780000000,799000000,1033000000,1033000000,None,616000000,616000000,None,8000000,65000000,None,-1025000000,None,None,None,1543000000
LIN,2023-09-30,quarterly,USD,2520000000,10000000,None,190000000,-36000000,959000000,948000000,-6000000,40000000,1601000000,-946000000,-964000000,871000000,1158000000,1158000000,None,620000000,620000000,None,4000000,8000000,None,-1154000000,None,None,None,1565000000
LIN,2023-06-30,quarterly,USD,2150000000,15000000,None,-394000000,104000000,960000000,859000000,44000000,26000000,1612000000,-864000000,-2892000000,-2315000000,908000000,908000000,None,623000000,623000000,None,8000000,2055000000,None,-900000000,None,-1606000000,None,1575000000
LIN,2023-03-31,quarterly,USD,1908000000,10000000,None,-64000000,195000000,948000000,829000000,131000000,59000000,1552000000,-1634000000,-764000000,1199000000,859000000,859000000,None,623000000,623000000,None,13000000,60000000,None,-846000000,None,-490000000,None,1516000000
LIN,2022-12-31,quarterly,USD,2095000000,2166000000,None,-69000000,-56000000,956000000,936000000,-149000000,47000000,1361000000,-881000000,390000000,821000000,690000000,690000000,None,586000000,586000000,None,12000000,919000000,None,-678000000,None,None,None,1328000000
LIN,2022-09-30,quarterly,USD,2636000000,25000000,None,306000000,173000000,1045000000,762000000,29000000,156000000,1300000000,-700000000,-1720000000,57000000,1149000000,1149000000,None,581000000,581000000,None,2000000,0,None,-1147000000,None,216000000,None,1273000000
LIN,2022-06-30,quarterly,USD,2133000000,6000000,None,19000000,328000000,1091000000,826000000,203000000,109000000,410000000,-842000000,-2003000000,756000000,1610000000,1610000000,None,585000000,585000000,None,12000000,-5000000,None,-1598000000,None,-712000000,None,372000000
LIN,2022-03-31,quarterly,USD,2000000000,13000000,None,51000000,482000000,1112000000,649000000,340000000,35000000,1210000000,-665000000,244000000,1416000000,1719000000,1719000000,None,592000000,592000000,None,10000000,2296000000,None,-1709000000,None,1579000000,None,1174000000
LIN,2021-12-31,quarterly,USD,3233000000,2279000000,None,316000000,-35000000,1135000000,839000000,14000000,52000000,1056000000,-876000000,-4217000000,-1698000000,1361000000,1361000000,None,541000000,541000000,None,11000000,23000000,None,-1350000000,None,6155000000,None,1026000000
LIN,2021-09-30,quarterly,USD,2556000000,47000000,None,92000000,191000000,1163000000,741000000,151000000,35000000,1010000000,-671000000,-256000000,-712000000,1169000000,1169000000,None,546000000,546000000,None,7000000,2209000000,None,-1162000000,None,2173000000,None,979000000
LIN,2021-06-30,quarterly,USD,1827000000,53000000,None,-30000000,148000000,1171000000,744000000,210000000,-18000000,877000000,-709000000,-2145000000,377000000,1214000000,1214000000,None,549000000,549000000,None,15000000,17000000,None,-1199000000,None,2048000000,None,841000000
LIN,2021-03-31,quarterly,USD,2109000000,71000000,None,69000000,302000000,1166000000,762000000,178000000,60000000,1018000000,-751000000,-970000000,704000000,868000000,868000000,None,553000000,553000000,None,17000000,34000000,None,-851000000,None,388000000,None,980000000
LIN,2020-12-31,quarterly,USD,2434000000,1780000000,None,121000000,-341000000,1192000000,1027000000,-95000000,-119000000,804000000,-1007000000,-2967000000,-956000000,427000000,427000000,None,505000000,505000000,None,6000000,33000000,None,-421000000,None,62000000,None,770000000
LIN,2020-09-30,quarterly,USD,1884000000,82000000,None,15000000,-72000000,1168000000,787000000,-42000000,19000000,731000000,-732000000,-933000000,209000000,202000000,202000000,None,506000000,506000000,None,16000000,1107000000,None,-186000000,None,1899000000,None,700000000
LIN,2020-06-30,quarterly,USD,1764000000,74000000,None,156000000,-15000000,1124000000,783000000,9000000,20000000,483000000,-634000000,-204000000,-1204000000,0,0,None,506000000,506000000,None,12000000,1640000000,None,12000000,None,1607000000,None,458000000
LIN,2020-03-31,quarterly,USD,1347000000,81000000,None,-183000000,263000000,1142000000,803000000,109000000,62000000,608000000,-613000000,759000000,3149000000,1828000000,1828000000,None,511000000,511000000,None,13000000,16000000,None,-1815000000,None,2790000000,None,573000000
LIN,2019-12-31,quarterly,USD,655000000,1814000000,None,237000000,-83000000,1162000000,1015000000,-110000000,20000000,538000000,-944000000,-700000000,455000000,724000000,724000000,None,469000000,469000000,None,12000000,44000000,None,-712000000,None,655000000,None,511000000
LIN,2019-09-30,quarterly,USD,1750000000,82000000,None,-164000000,-181000000,1095000000,959000000,-158000000,-12000000,737000000,-709000000,-1652000000,-220000000,684000000,684000000,None,471000000,471000000,None,5000000,10000000,None,-679000000,None,1750000000,None,735000000
LIN,2019-06-30,quarterly,USD,1661000000,85000000,None,-216000000,170000000,1195000000,865000000,132000000,41000000,551000000,380000000,-4434000000,522000000,525000000,525000000,None,474000000,474000000,None,27000000,23000000,None,-498000000,None,1661000000,None,522000000
LIN,2019-03-31,quarterly,USD,1170000000,18000000,None,-31000000,167000000,1223000000,843000000,56000000,32000000,553000000,2402000000,-2206000000,-533000000,725000000,725000000,None,477000000,477000000,None,28000000,22000000,None,-697000000,None,1376000000,None,517000000
LIN,2018-12-31,quarterly,USD,3236000000,1041000000,None,282392766,85000000,902000000,827000000,3000000,-25000000,2953000000,5363000000,-5002812761,330000000,597000000,597000000,None,454000000,454000000,None,7000000,3187239,None,-590000000,None,3985979920,-59997124,2978000000
LIN,2018-09-30,quarterly,USD,-2958789805,7000000,None,10607234,-132000000,306000000,380000000,-26000000,19000000,480000000,607000000,949812761,-135000000,1000000,1000000,None,238000000,238000000,None,26000000,4812761,None,25000000,None,-1401979920,None,461000000
LIN,2018-06-30,quarterly,USD,689000000,6000000,None,61000000,29000000,311000000,351000000,65000000,8000000,498000000,-289000000,-516000000,-275000000,None,None,None,237000000,237000000,None,15000000,None,None,14000000,None,689000000,None,480000000
LIN,2018-03-31,quarterly,USD,653000000,4000000,None,-67000000,103000000,311000000,325000000,82000000,2000000,471000000,-318000000,-429000000,288000000,None,None,None,237000000,237000000,None,29000000,None,None,29000000,None,653000000,None,462000000
LIN,2017-12-31,quarterly,USD,0,None,None,1248321,None,307000000,339000000,None,-11000000,-1129181,-1314000000,-473000000,None,None,None,None,226000000,226000000,None,None,None,None,-1000000,None,-1129181,None,33000000
LIN,2017-09-30,quarterly,USD,-290825,None,None,None,None,298000000,320000000,None,-6000000,-290825,-331000000,-403000000,None,None,None,None,225000000,225000000,None,None,None,None,-195000000,None,-290825,None,419000000
LLY,2024-12-31,annual,USD,8817900000,7341400000,None,2608800000,8521700000,1766600000,5057800000,None,2507400000,10590000000,-9301500000,1230100000,-1851800000,2500000000,2500000000,None,4680400000,4680400000,None,None,11417100000,None,-2500000000,None,None,None,10590000000
LLY,2023-12-31,annual,USD,4240100000,6134000000,None,4274400000,7219400000,1527300000,3447600000,None,1425000000,5240400000,-7152700000,3495600000,4691400000,750000000,750000000,None,4069300000,4069300000,None,None,3958500000,None,-750000000,None,None,None,5240400000
LLY,2022-12-31,annual,USD,7585700000,3146300000,None,1678300000,3578400000,1522500000,1854300000,-299600000,599700000,6244800000,-3762900000,-5406700000,1498000000,1500000000,1500000000,None,3535800000,3535800000,None,None,0,None,-1500000000,None,-1583900000,None,6244800000
LLY,2021-12-31,annual,USD,7260700000,2093500000,None,-1023800000,-477200000,1547600000,2184700000,None,235900000,11737200000,-2762300000,-4131300000,-4000000,1250000000,1250000000,None,3086800000,3086800000,None,None,2410800000,None,-1250000000,None,367100000,None,5581700000
LLY,2020-12-31,annual,USD,6499600000,1461300000,None,1593300000,1125000000,1323900000,2048300000,None,533400000,13423600000,-2258900000,-3137100000,-1494200000,500000000,500000000,None,2687100000,2687100000,None,None,2062300000,None,-500000000,None,1103600000,None,6193700000
LLY,2019-12-31,annual,USD,4836600000,1639600000,None,-699000000,798600000,1232600000,1033900000,-127200000,258700000,8318400000,-8082900000,-2324500000,995400000,4400000000,4400000000,None,2409800000,2409800000,None,None,6556400000,None,-4400000000,None,-5660700000,-89900000,8318400000
LLY,2018-12-31,annual,USD,5524500000,1325300000,None,-409800000,645400000,1609000000,1210600000,-996700000,-7800000,3232100000,1906000000,-5904900000,-2197900000,4150700000,4150700000,None,2311800000,2311800000,None,None,2477700000,None,-4150700000,None,1462000000,-63600000,3232000000
LLY,2017-12-31,annual,USD,5615600000,439200000,None,4405900000,1631900000,1567300000,1076800000,-357000000,253900000,-204100000,-3783600000,142600000,1397500000,299800000,299800000,None,2192100000,2192100000,None,None,2232000000,None,-299800000,None,1954100000,-20500000,-204100000
LLY,2016-12-31,annual,USD,4851000000,847000000,None,819000000,154200000,1496600000,1037000000,-709400000,328200000,2737600000,-3139100000,-559800000,1293200000,600100000,600100000,None,2158500000,2158500000,None,None,1206600000,None,-600100000,None,915700000,-236400000,2737600000
LLY,2015-12-31,annual,USD,2964600000,1098600000,None,461600000,1823500000,1427700000,1066200000,-304500000,736300000,2408400000,26800000,-3111000000,-2680600000,749500000,749500000,None,2127300000,2127300000,None,None,4454700000,None,-749500000,None,-205200000,-85600000,2408400000
LLY,2014-12-31,annual,USD,4458400000,870100000,None,-260700000,-68000000,1379000000,1470900000,117400000,307100000,2390500000,-3909100000,-166400000,2680600000,800000000,800000000,None,2101200000,2101200000,None,None,992900000,None,-800000000,None,41400000,-341500000,2390500000
LLY,2013-12-31,annual,USD,5735000000,1399700000,None,-70300000,36800000,1445600000,1036200000,152700000,286500000,4684800000,-2072800000,-3829300000,0,1698100000,1698100000,None,2120700000,2120700000,None,None,0,None,-1698100000,None,-188600000,-21500000,4684800000
LLY,2012-12-31,annual,USD,5304800000,1163900000,None,-336100000,-410900000,1462200000,1044200000,-361800000,307900000,3581900000,-2832800000,-4419600000,0,721100000,721100000,None,2187400000,2187400000,None,None,0,None,-721100000,None,-1903700000,43900000,4088600000
LLY,2011-12-31,annual,USD,7234500000,1110400000,None,591400000,-388500000,1373600000,1304900000,188800000,-203100000,4347700000,-4824400000,-2369900000,-134100000,0,0,None,2180100000,2180100000,None,None,0,None,400000,None,-70700000,-110900000,4347700000
LLY,2010-12-31,annual,USD,6856800000,176300000,None,-363900000,178400000,1328200000,1136700000,-319100000,-157000000,5069500000,-3159800000,-2021900000,125100000,0,0,None,2165300000,2165300000,None,None,1200000,None,100000,None,1530300000,-144800000,5069500000
LLY,2009-12-31,annual,USD,4335500000,205900000,None,200100000,-566900000,1297800000,765000000,-492900000,179000000,4328800000,142800000,-5533700000,-5824200000,None,None,None,2152100000,2152100000,None,None,2400000000,None,200000,None,-1033800000,21600000,4328800000
LLY,2024-12-31,quarterly,USD,2473800000,None,None,None,6805300000,484800000,1496000000,None,None,4409800000,-1920500000,-225400000,3042300000,2053900000,2053900000,None,1168300000,1168300000,None,None,0,None,-2053900000,None,None,None,4409800000
LLY,2024-09-30,quarterly,USD,3711900000,None,None,None,429800000,466800000,1350700000,None,None,970300000,-4004700000,211300000,-3089400000,446100000,446100000,None,1170500000,1170500000,None,None,4964600000,None,0,None,None,None,970300000
LLY,2024-06-30,quarterly,USD,1466200000,None,None,None,1007600000,414400000,1224800000,None,None,2967000000,-2198700000,1555500000,3400100000,0,0,None,1172400000,1172400000,None,None,0,None,0,None,None,None,2967000000
LLY,2024-03-31,quarterly,USD,1166000000,None,None,None,279000000,400600000,986300000,None,None,2242900000,-1177600000,-311300000,-5204800000,0,0,None,1169200000,1169200000,None,None,6452500000,None,0,None,None,None,2242900000
LLY,2023-12-31,quarterly,USD,-311900000,None,None,None,5384600000,387700000,1070600000,None,-1425000000,2189700000,-2924300000,3544700000,4594400000,0,0,None,1018100000,1018100000,None,None,0,None,0,None,None,None,2189700000
LLY,2023-09-30,quarterly,USD,2189500000,None,None,None,844300000,411000000,970300000,None,None,-57400000,-3080500000,572000000,1595000000,0,0,None,1016200000,1016200000,None,None,0,None,0,None,None,None,-57400000
LLY,2023-06-30,quarterly,USD,631900000,None,None,None,431100000,366300000,738200000,None,None,1763200000,-459100000,-1033400000,0,0,0,None,1017800000,1017800000,None,None,0,None,0,None,-860600000,None,1763200000
LLY,2023-03-31,quarterly,USD,1730600000,None,None,None,559400000,362300000,668500000,None,None,1344900000,-688800000,412300000,-1498000000,750000000,750000000,None,1017200000,1017200000,None,None,3958500000,None,-750000000,None,1454100000,None,1344900000
LLY,2022-12-31,quarterly,USD,1161400000,None,None,None,1382800000,375000000,500700000,-299600000,-599700000,1937700000,-442200000,-1141400000,-243300000,0,0,None,884400000,884400000,None,None,0,None,0,None,-422200000,None,1937700000
LLY,2022-09-30,quarterly,USD,2216700000,None,None,None,1070600000,362900000,617200000,None,-599700000,1451700000,-955300000,-1263300000,-375900000,0,0,None,882200000,882200000,None,None,0,None,0,None,-1900000,None,1451700000
LLY,2022-06-30,quarterly,USD,1183300000,None,None,None,618400000,348900000,371000000,None,None,952500000,-826500000,-123700000,1617500000,0,0,None,883700000,883700000,None,None,0,None,0,None,233100000,None,952500000
LLY,2022-03-31,quarterly,USD,2523000000,None,None,None,506600000,435700000,365400000,None,None,1902900000,-1037600000,-2878300000,499700000,1500000000,1500000000,None,885500000,885500000,None,None,0,None,-1500000000,None,-1392900000,None,1902900000
LLY,2021-12-31,quarterly,USD,2156500000,None,None,None,-1187000000,445700000,1166300000,None,-235900000,7881600000,-379000000,-1526500000,-2500000,750000000,750000000,None,773300000,773300000,None,None,0,None,-750000000,None,251000000,None,1726100000
LLY,2021-09-30,quarterly,USD,1631300000,None,None,None,296000000,382300000,336800000,None,-235900000,1110100000,-616500000,-463200000,-197800000,0,0,None,770400000,770400000,None,None,2410800000,None,0,None,936100000,None,1110100000
LLY,2021-06-30,quarterly,USD,1775500000,5000000,None,None,294700000,369300000,381300000,None,-235900000,1390200000,-483300000,-1083200000,200000000,500000000,500000000,None,768300000,768300000,None,None,0,None,0,None,1365200000,None,1390200000
